poe,country,date,arrivals,arrivals_male,arrivals_female
Bangunan Sultan Iskandar,AUT,2021-02-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-03-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-04-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-05-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-06-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-07-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-08-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-09-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-10-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-11-01,0,0,0
Bangunan Sultan Iskandar,AUT,2021-12-01,0,0,0
Bangunan Sultan Iskandar,AUT,2022-01-01,1,0,1
Bangunan Sultan Iskandar,AUT,2022-02-01,0,0,0
Bangunan Sultan Iskandar,AUT,2022-03-01,0,0,0
Bangunan Sultan Iskandar,AUT,2022-04-01,42,25,17
Bangunan Sultan Iskandar,AUT,2022-05-01,33,21,12
Bangunan Sultan Iskandar,AUT,2022-06-01,44,34,10
Bangunan Sultan Iskandar,AUT,2022-07-01,51,34,17
Bangunan Sultan Iskandar,AUT,2022-08-01,48,33,15
Bangunan Sultan Iskandar,AUT,2022-09-01,49,36,13
Bangunan Sultan Iskandar,AUT,2022-10-01,52,41,11
Bangunan Sultan Iskandar,AUT,2022-11-01,46,32,14
Bangunan Sultan Iskandar,AUT,2022-12-01,38,28,10
Bangunan Sultan Iskandar,AUT,2023-01-01,39,27,12
Bangunan Sultan Iskandar,AUT,2023-02-01,74,44,30
Bangunan Sultan Iskandar,AUT,2023-03-01,45,25,20
Bangunan Sultan Iskandar,AUT,2023-04-01,55,39,16
Bangunan Sultan Iskandar,AUT,2023-05-01,58,43,15
Bangunan Sultan Iskandar,AUT,2023-06-01,46,29,17
Bangunan Sultan Iskandar,AUT,2023-07-01,82,54,28
Bangunan Sultan Iskandar,AUT,2023-08-01,134,77,57
Bangunan Sultan Iskandar,AUT,2023-09-01,77,50,27
Bangunan Sultan Iskandar,AUT,2023-10-01,78,46,32
Bangunan Sultan Iskandar,AUT,2023-11-01,47,35,12
Bangunan Sultan Iskandar,AZE,2020-01-01,3,3,0
Bangunan Sultan Iskandar,AZE,2020-02-01,3,1,2
Bangunan Sultan Iskandar,AZE,2020-03-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-04-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-05-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-06-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-07-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-08-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-09-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-10-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-11-01,0,0,0
Bangunan Sultan Iskandar,AZE,2020-12-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-01-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-02-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-03-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-04-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-05-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-06-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-07-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-08-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-09-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-10-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-11-01,0,0,0
Bangunan Sultan Iskandar,AZE,2021-12-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-01-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-02-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-03-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-04-01,2,2,0
Bangunan Sultan Iskandar,AZE,2022-05-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-06-01,6,6,0
Bangunan Sultan Iskandar,AZE,2022-07-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-08-01,1,1,0
Bangunan Sultan Iskandar,AZE,2022-09-01,0,0,0
Bangunan Sultan Iskandar,AZE,2022-10-01,3,3,0
Bangunan Sultan Iskandar,AZE,2022-11-01,2,2,0
Bangunan Sultan Iskandar,AZE,2022-12-01,2,2,0
Bangunan Sultan Iskandar,AZE,2023-01-01,2,0,2
Bangunan Sultan Iskandar,AZE,2023-02-01,0,0,0
Bangunan Sultan Iskandar,AZE,2023-03-01,1,1,0
Bangunan Sultan Iskandar,AZE,2023-04-01,3,1,2
Bangunan Sultan Iskandar,AZE,2023-05-01,0,0,0
Bangunan Sultan Iskandar,AZE,2023-06-01,4,2,2
Bangunan Sultan Iskandar,AZE,2023-07-01,1,0,1
Bangunan Sultan Iskandar,AZE,2023-08-01,0,0,0
Bangunan Sultan Iskandar,AZE,2023-09-01,3,3,0
Bangunan Sultan Iskandar,AZE,2023-10-01,1,0,1
Bangunan Sultan Iskandar,AZE,2023-11-01,4,2,2
Bangunan Sultan Iskandar,BEL,2020-01-01,63,46,17
Bangunan Sultan Iskandar,BEL,2020-02-01,85,69,16
Bangunan Sultan Iskandar,BEL,2020-03-01,25,19,6
Bangunan Sultan Iskandar,BEL,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-09-01,1,1,0
Bangunan Sultan Iskandar,BEL,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BEL,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BEL,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BEL,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BEL,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BEL,2022-03-01,1,1,0
Bangunan Sultan Iskandar,BEL,2022-04-01,37,27,10
Bangunan Sultan Iskandar,BEL,2022-05-01,75,53,22
Bangunan Sultan Iskandar,BEL,2022-06-01,49,38,11
Bangunan Sultan Iskandar,BEL,2022-07-01,87,53,34
Bangunan Sultan Iskandar,BEL,2022-08-01,98,61,37
Bangunan Sultan Iskandar,BEL,2022-09-01,110,72,38
Bangunan Sultan Iskandar,BEL,2022-10-01,90,62,28
Bangunan Sultan Iskandar,BEL,2022-11-01,103,76,27
Bangunan Sultan Iskandar,BEL,2022-12-01,68,48,20
Bangunan Sultan Iskandar,BEL,2023-01-01,49,36,13
Bangunan Sultan Iskandar,BEL,2023-02-01,105,79,26
Bangunan Sultan Iskandar,BEL,2023-03-01,91,64,27
Bangunan Sultan Iskandar,BEL,2023-04-01,98,68,30
Bangunan Sultan Iskandar,BEL,2023-05-01,116,66,50
Bangunan Sultan Iskandar,BEL,2023-06-01,95,65,30
Bangunan Sultan Iskandar,BEL,2023-07-01,222,131,91
Bangunan Sultan Iskandar,BEL,2023-08-01,123,67,56
Bangunan Sultan Iskandar,BEL,2023-09-01,156,93,63
Bangunan Sultan Iskandar,BEL,2023-10-01,110,75,35
Bangunan Sultan Iskandar,BEL,2023-11-01,96,62,34
Bangunan Sultan Iskandar,BEN,2020-01-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-02-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-03-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BEN,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BEN,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-03-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-04-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-05-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-06-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-07-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-08-01,1,1,0
Bangunan Sultan Iskandar,BEN,2022-09-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-10-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-11-01,0,0,0
Bangunan Sultan Iskandar,BEN,2022-12-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-01-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-02-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-03-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-04-01,1,0,1
Bangunan Sultan Iskandar,BEN,2023-05-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-06-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-07-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-08-01,0,0,0
Bangunan Sultan Iskandar,BEN,2023-09-01,1,1,0
Bangunan Sultan Iskandar,BEN,2023-10-01,2,2,0
Bangunan Sultan Iskandar,BEN,2023-11-01,1,1,0
Bangunan Sultan Iskandar,BGD,2020-01-01,3537,3367,170
Bangunan Sultan Iskandar,BGD,2020-02-01,829,724,105
Bangunan Sultan Iskandar,BGD,2020-03-01,392,360,32
Bangunan Sultan Iskandar,BGD,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-09-01,3,3,0
Bangunan Sultan Iskandar,BGD,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BGD,2020-12-01,1,1,0
Bangunan Sultan Iskandar,BGD,2021-01-01,3,3,0
Bangunan Sultan Iskandar,BGD,2021-02-01,3,3,0
Bangunan Sultan Iskandar,BGD,2021-03-01,2,2,0
Bangunan Sultan Iskandar,BGD,2021-04-01,6,6,0
Bangunan Sultan Iskandar,BGD,2021-05-01,2,2,0
Bangunan Sultan Iskandar,BGD,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BGD,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BGD,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BGD,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BGD,2021-10-01,1,1,0
Bangunan Sultan Iskandar,BGD,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BGD,2021-12-01,2,2,0
Bangunan Sultan Iskandar,BGD,2022-01-01,4,2,2
Bangunan Sultan Iskandar,BGD,2022-02-01,5,3,2
Bangunan Sultan Iskandar,BGD,2022-03-01,9,6,3
Bangunan Sultan Iskandar,BGD,2022-04-01,157,137,20
Bangunan Sultan Iskandar,BGD,2022-05-01,368,318,50
Bangunan Sultan Iskandar,BGD,2022-06-01,534,449,85
Bangunan Sultan Iskandar,BGD,2022-07-01,900,786,114
Bangunan Sultan Iskandar,BGD,2022-08-01,834,723,111
Bangunan Sultan Iskandar,BGD,2022-09-01,869,747,122
Bangunan Sultan Iskandar,BGD,2022-10-01,1124,989,135
Bangunan Sultan Iskandar,BGD,2022-11-01,974,851,123
Bangunan Sultan Iskandar,BGD,2022-12-01,1207,1039,168
Bangunan Sultan Iskandar,BGD,2023-01-01,3060,2877,183
Bangunan Sultan Iskandar,BGD,2023-02-01,1308,1149,159
Bangunan Sultan Iskandar,BGD,2023-03-01,1570,1367,203
Bangunan Sultan Iskandar,BGD,2023-04-01,2423,2202,221
Bangunan Sultan Iskandar,BGD,2023-05-01,1637,1452,185
Bangunan Sultan Iskandar,BGD,2023-06-01,2476,2235,241
Bangunan Sultan Iskandar,BGD,2023-07-01,1849,1600,249
Bangunan Sultan Iskandar,BGD,2023-08-01,2314,2087,227
Bangunan Sultan Iskandar,BGD,2023-09-01,2295,2085,210
Bangunan Sultan Iskandar,BGD,2023-10-01,2219,1964,255
Bangunan Sultan Iskandar,BGD,2023-11-01,880,785,95
Bangunan Sultan Iskandar,BGR,2020-01-01,29,20,9
Bangunan Sultan Iskandar,BGR,2020-02-01,12,8,4
Bangunan Sultan Iskandar,BGR,2020-03-01,5,2,3
Bangunan Sultan Iskandar,BGR,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BGR,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BGR,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BGR,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BGR,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BGR,2022-03-01,0,0,0
Bangunan Sultan Iskandar,BGR,2022-04-01,11,9,2
Bangunan Sultan Iskandar,BGR,2022-05-01,8,3,5
Bangunan Sultan Iskandar,BGR,2022-06-01,7,4,3
Bangunan Sultan Iskandar,BGR,2022-07-01,8,4,4
Bangunan Sultan Iskandar,BGR,2022-08-01,20,10,10
Bangunan Sultan Iskandar,BGR,2022-09-01,15,6,9
Bangunan Sultan Iskandar,BGR,2022-10-01,26,15,11
Bangunan Sultan Iskandar,BGR,2022-11-01,7,3,4
Bangunan Sultan Iskandar,BGR,2022-12-01,17,10,7
Bangunan Sultan Iskandar,BGR,2023-01-01,12,8,4
Bangunan Sultan Iskandar,BGR,2023-02-01,19,8,11
Bangunan Sultan Iskandar,BGR,2023-03-01,24,8,16
Bangunan Sultan Iskandar,BGR,2023-04-01,30,17,13
Bangunan Sultan Iskandar,BGR,2023-05-01,21,14,7
Bangunan Sultan Iskandar,BGR,2023-06-01,7,4,3
Bangunan Sultan Iskandar,BGR,2023-07-01,10,3,7
Bangunan Sultan Iskandar,BGR,2023-08-01,15,6,9
Bangunan Sultan Iskandar,BGR,2023-09-01,13,6,7
Bangunan Sultan Iskandar,BGR,2023-10-01,11,7,4
Bangunan Sultan Iskandar,BGR,2023-11-01,13,8,5
Bangunan Sultan Iskandar,BHR,2020-01-01,7,4,3
Bangunan Sultan Iskandar,BHR,2020-02-01,1,1,0
Bangunan Sultan Iskandar,BHR,2020-03-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BHR,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BHR,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-03-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-04-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-05-01,1,0,1
Bangunan Sultan Iskandar,BHR,2022-06-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-07-01,4,2,2
Bangunan Sultan Iskandar,BHR,2022-08-01,1,1,0
Bangunan Sultan Iskandar,BHR,2022-09-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-10-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-11-01,0,0,0
Bangunan Sultan Iskandar,BHR,2022-12-01,11,7,4
Bangunan Sultan Iskandar,BHR,2023-01-01,30,18,12
Bangunan Sultan Iskandar,BHR,2023-02-01,4,1,3
Bangunan Sultan Iskandar,BHR,2023-03-01,0,0,0
Bangunan Sultan Iskandar,BHR,2023-04-01,1,1,0
Bangunan Sultan Iskandar,BHR,2023-05-01,4,2,2
Bangunan Sultan Iskandar,BHR,2023-06-01,7,3,4
Bangunan Sultan Iskandar,BHR,2023-07-01,41,16,25
Bangunan Sultan Iskandar,BHR,2023-08-01,47,16,31
Bangunan Sultan Iskandar,BHR,2023-09-01,12,7,5
Bangunan Sultan Iskandar,BHR,2023-10-01,14,10,4
Bangunan Sultan Iskandar,BHR,2023-11-01,5,5,0
Bangunan Sultan Iskandar,BHS,2020-01-01,1,0,1
Bangunan Sultan Iskandar,BHS,2020-02-01,1,1,0
Bangunan Sultan Iskandar,BHS,2020-03-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BHS,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BHS,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-03-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-04-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-05-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-06-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-07-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-08-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-09-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-10-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-11-01,0,0,0
Bangunan Sultan Iskandar,BHS,2022-12-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-01-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-02-01,3,1,2
Bangunan Sultan Iskandar,BHS,2023-03-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-04-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-05-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-06-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-07-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-08-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-09-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-10-01,0,0,0
Bangunan Sultan Iskandar,BHS,2023-11-01,1,1,0
Bangunan Sultan Iskandar,BIH,2020-01-01,1,1,0
Bangunan Sultan Iskandar,BIH,2020-02-01,2,1,1
Bangunan Sultan Iskandar,BIH,2020-03-01,1,1,0
Bangunan Sultan Iskandar,BIH,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BIH,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BIH,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BIH,2022-01-01,0,0,0
Bangunan Sultan Iskandar,BIH,2022-02-01,0,0,0
Bangunan Sultan Iskandar,BIH,2022-03-01,0,0,0
Bangunan Sultan Iskandar,BIH,2022-04-01,1,1,0
Bangunan Sultan Iskandar,BIH,2022-05-01,1,1,0
Bangunan Sultan Iskandar,BIH,2022-06-01,4,3,1
Bangunan Sultan Iskandar,BIH,2022-07-01,3,1,2
Bangunan Sultan Iskandar,BIH,2022-08-01,13,7,6
Bangunan Sultan Iskandar,BIH,2022-09-01,0,0,0
Bangunan Sultan Iskandar,BIH,2022-10-01,1,1,0
Bangunan Sultan Iskandar,BIH,2022-11-01,1,1,0
Bangunan Sultan Iskandar,BIH,2022-12-01,2,2,0
Bangunan Sultan Iskandar,BIH,2023-01-01,0,0,0
Bangunan Sultan Iskandar,BIH,2023-02-01,3,3,0
Bangunan Sultan Iskandar,BIH,2023-03-01,0,0,0
Bangunan Sultan Iskandar,BIH,2023-04-01,9,4,5
Bangunan Sultan Iskandar,BIH,2023-05-01,8,5,3
Bangunan Sultan Iskandar,BIH,2023-06-01,4,2,2
Bangunan Sultan Iskandar,BIH,2023-07-01,8,3,5
Bangunan Sultan Iskandar,BIH,2023-08-01,3,1,2
Bangunan Sultan Iskandar,BIH,2023-09-01,10,7,3
Bangunan Sultan Iskandar,BIH,2023-10-01,2,2,0
Bangunan Sultan Iskandar,BIH,2023-11-01,2,2,0
Bangunan Sultan Iskandar,BLR,2020-01-01,3,2,1
Bangunan Sultan Iskandar,BLR,2020-02-01,2,2,0
Bangunan Sultan Iskandar,BLR,2020-03-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-04-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-05-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-06-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-07-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-08-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-09-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-10-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-11-01,0,0,0
Bangunan Sultan Iskandar,BLR,2020-12-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-01-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-02-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-03-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-04-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-05-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-06-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-07-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-08-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-09-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-10-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-11-01,0,0,0
Bangunan Sultan Iskandar,BLR,2021-12-01,0,0,0
Bangunan Sultan Iskandar,BLR,2022-01-01,0,0,0
